# Constructed from biom file																																																																																																														
#OTU ID	C4_359	C4_195	C4_288	C2_308	C2_353	C2_498	C2_306	C1_210	C3_341	C2_323	C2_311	C2_356	C2_298	C2_289	C4_329	C2_326	C4_201	C2_295	C2_317	C2_497	C4_213	C2_304	C2_499	C1_291	C2_184	C4_285	C4_230	C2_219	C2_292	C2_204	C4_207	C2_314	C2_350	C2_176	C4_338	C2_344	C1_505	C3_175	C1_198	C2_225	C4_187	C4_222	C3_335	C4_216	C2_347	C2_301	C4_192	C1_181	C2_282	C4_332	C4_178	C2_320	T4_379	T3_373	T4_367	T2_388	T3_382	T4_370	T3_376	T4_364	T2_385	T4_400	T4_403	T4_391	T4_361	T1_397	T3_394	T4_406	T2_409	PA3_421	PA4_427	PA4_424	PA4_480	PA4_432	PA4_255	PA2_444	PA2_261	PA2_474	PA2_249	PA2_246	PA4_471	PA2_258	PA4_435	PA2_465	PA2_447	PA3_438	PA1_264	PA1_450	PA1_468	PA4_243	PA4_462	PA4_453	PA2_459	PA4_240	PA2_441	PA1_477	PA1_252	PA4_456	PR4_150	PR1_153	PR1_123	PR3_147	PR4_144	PR4_132	PR2_135	PR4_138	PR4_126	PR2_129	PR3_141	taxonomy
149649	0	0	4	2	3	1	4	7	3	4	1	13	1	0	0	5	0	1	0	0	2	0	1	0	1	0	0	0	3	1	1	3	3	2	0	1	0	4	1	1	0	3	2	1	3	1	1	0	0	1	0	3	1	2	0	0	0	0	6	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
252308	0	1	1	6	0	0	1	13	0	2	4	7	3	0	0	2	1	1	1	0	3	2	1	2	2	0	1	1	1	0	1	4	4	2	2	2	1	2	0	1	1	22	0	2	0	0	3	0	0	2	2	0	1	2	0	0	0	0	4	0	1	9	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
158660	0	5	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	114	0	0	0	0	1	1	1	1	0	0	0	0	12	0	0	7	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	5	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	1	6	0	1	2	4	8	5	6	8	110	54	111	24	54	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
361496	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	287	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	3	1	3	0	3	0	0	5	2	9	4	0	1	0	0	0	0	0	0	2	0	1	0	1	3	2	4	2	0	3	2	2	0	4	2	0	4	1	0	0	15	16	17	41	321	563	329	635	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
331820	0	22	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	3	0	19	0	0	0	0	1	0	1	0	0	0	1	0	26	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	2	1	4	5	1	5	0	1	0	0	1	1	0	6	0	0	1	4	2	0	0	1	0	0	1	1	0	3	1	0	2	0	2	45	28	33	0	43	475	26	3	359	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
322235	0	7	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	119	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	1	0	1	2	8	0	0	0	3	6	3	2	7	2	0	0	0	0	2	0	0	13	0	1	1	3	2	0	2	7	0	4	0	0	0	5	2	0	1	2	29	7	24	20	6	21	465	212	139	136	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroidesuniformis
254175	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	12	7	2	3	0	0	0	2	0	0	0	7	0	0	4	0	1	2	0	0	0	164	3	26	21	11	0	8	0	2	30	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__; s__
588912	0	1	0	0	0	0	0	0	1	0	2	0	3	0	1	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	2	1	0	4	0	9	0	1	1	0	4	1	1	6	0	3	2	1	22	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	10	15	41	35	19	0	1	1	0	16	0	3	0	0	0	0	0	0	3	2	1	1	0	0	0	0	0	3	0	2	0	0	0	4	0	3	5	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
106565	0	3	0	1	1	0	0	0	0	0	0	0	0	1	2	1	2	0	2	0	1	3	0	0	5	0	0	1	10	0	2	0	0	0	1	2	0	0	0	0	62	4	0	20	11	4	16	0	0	2	6	0	0	0	0	1	0	0	0	0	0	0	2	3	202	1	63	60	22	1	10	3	0	22	0	0	0	0	2	1	1	0	18	4	5	0	0	1	0	0	1	5	0	0	0	0	0	4	8	35	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellaintermedia
471122	2	14	1	14	1	0	0	0	1	0	28	4	3	4	8	2	5	8	2	4	5	13	4	1	43	0	1	10	40	5	9	26	6	5	22	32	6	5	7	13	174	29	4	109	11	73	69	9	103	1	20	5	5	4	0	1	0	0	2	17	6	12	1	8	326	113	242	177	109	16	10	27	1	91	0	15	3	4	52	16	4	2	33	11	9	10	4	1	5	23	3	21	5	9	7	4	1	2	46	40	22	8	7	1	0	0	1	3	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellamelaninogenica
484338	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	8	0	2	0	0	0	8	0	0	0	0	0	22	5	0	15	4	1	15	2	0	3	1	0	1	0	8	1	0	0	0	0	0	0	0	3	31	0	48	42	18	2	6	1	1	20	0	4	1	0	1	2	0	0	3	2	3	0	1	0	0	0	0	0	0	0	0	0	1	0	2	8	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellatannerae
471156	1	2	1	2	1	0	0	0	0	0	1	0	3	1	4	1	0	0	0	0	3	0	3	2	19	1	1	4	2	1	2	2	2	4	12	6	8	0	4	0	21	1	1	28	1	6	22	1	16	0	1	1	1	2	2	2	0	0	1	4	1	1	0	3	100	27	19	20	11	1	7	2	0	9	0	7	1	1	3	1	1	0	1	0	0	0	0	0	1	4	0	0	2	3	0	1	1	0	3	0	5	0	0	0	0	0	0	0	1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotellaveroralis
259569	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	4	0	0	1	0	0	1	0	0	4	0	1	4	1	1	0	1	3	0	5	2	0	0	1	4	0	1	0	5	0	26	26	17	0	448	135	74	129	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipesputredinis
147046	0	1	0	9	4	0	2	1	0	7	9	0	19	4	0	0	0	2	0	0	1	8	0	1	0	8	0	0	8	2	7	2	1	4	7	1	2	0	0	1	1	0	6	1	0	0	11	0	0	2	1	0	61	12	2	7	2	7	5	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
215211	0	3	2	1	4	0	1	0	2	5	2	1	1	1	72	5	0	0	1	1	0	0	0	3	0	2	1	0	2	0	0	0	0	1	17	1	3	3	0	0	1	1	6	0	0	3	6	0	0	1	0	1	21	42	0	3	2	31	9	0	7	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
255020	1	2	1	6	1	0	0	6	2	2	1	9	7	0	76	2	6	10	7	1	12	1	2	2	0	7	2	0	0	2	4	2	8	4	1	3	6	2	0	5	4	1	3	0	0	0	2	1	0	2	7	1	5	6	84	7	2	11	7	6	14	0	0	12	0	1	0	5	3	7	194	4	0	1	0	1	1	4	33	63	5	9	29	7	1	5	31	3	3	210	26	5	34	41	0	7	74	0	0	1	0	3	14	8	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
204845	0	0	1	0	3	1	0	1	5	0	0	0	1	0	0	1	0	0	0	0	5	0	0	0	11	0	11	3	19	0	1	0	5	5	0	2	0	3	0	9	47	0	9	1	19	25	17	10	0	0	14	0	0	1	0	12	0	0	2	1	6	16	0	13	0	3	9	8	4	1	1	5	0	6	0	1	3	0	10	7	0	2	4	0	2	1	1	0	1	0	0	0	0	16	2	1	4	0	785	0	12	17	0	0	1	0	0	6	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
428237	1	0	0	0	0	1	0	0	1	0	0	0	0	4	1	0	0	0	0	0	4	0	0	0	3	0	0	3	8	1	9	3	0	0	1	3	0	2	0	6	1	0	1	10	1	8	1	4	14	0	0	1	0	0	0	0	0	0	0	0	1	5	0	3	50	13	30	22	6	6	5	1	1	10	0	2	1	0	3	2	0	0	1	35	2	1	1	1	0	0	1	1	0	2	1	0	0	0	4	5	0	3	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__
201471	0	1	2	10	0	0	1	11	3	6	1	3	9	1	5	0	1	1	11	3	32	4	0	2	3	2	1	2	3	2	3	3	2	2	1	1	2	0	0	5	3	1	7	0	2	2	1	5	0	6	2	2	27	4	6	21	6	2	6	10	1	6	1	2	0	0	0	1	0	0	0	1	0	1	1	0	1	1	3	9	0	2	2	3	1	6	2	5	2	0	3	1	0	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__Chryseobacterium; s__Chryseobacteriumbovis
20785	0	0	0	5	2	1	3	2	1	0	2	8	2	2	1	1	4	2	27	2	1	11	2	0	0	0	1	3	5	0	1	6	0	2	0	0	0	3	0	0	0	7	5	0	0	0	0	0	0	0	0	1	0	1	2	1	0	1	10	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacteriumcolumnare
59361	0	3	0	3	0	0	3	0	0	4	0	0	2	1	1	0	0	0	1	1	1	1	0	4	0	1	0	1	2	1	0	1	1	2	1	0	1	2	0	4	0	2	1	0	0	1	0	0	0	2	0	0	54	8	0	3	0	7	2	2	2	15	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	5	2	3	0	0	0	3	0	0	0	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__Kaistella; s__
148090	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	3	3	0	1	0	1	4	4	31	17	1	3	26	4	34	1	10	7	2	23	7	3	18	6	4	13	16	13	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteria; o__Flavobacteriales; f__Flavobacteriaceae; g__Wautersiella; s__Wautersiellafalsenii
206279	0	0	0	1	2	0	5	1	2	2	3	5	0	6	6	2	0	0	2	0	0	4	6	0	0	0	0	0	1	0	1	2	0	9	0	4	1	6	0	0	0	7	2	0	3	0	0	0	0	0	0	2	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__; g__; s__
528336	0	0	3	0	1	0	6	1	1	2	1	0	0	1	0	0	1	3	1	0	0	0	2	0	0	0	0	1	1	1	0	3	0	1	0	1	0	2	0	0	0	9	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__; g__; s__
204795	0	0	2	1	0	0	8	5	1	2	9	7	0	4	2	3	0	3	10	0	5	3	6	0	1	0	0	1	7	3	1	4	0	8	1	1	1	8	1	1	0	19	3	0	2	3	0	0	0	1	1	0	3	2	0	0	4	2	3	10	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	3	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__; g__Flavisolibacter; s__
146568	0	1	0	3	0	0	1	0	0	0	0	3	1	0	2	1	2	1	0	0	0	1	1	0	0	3	0	2	0	1	0	4	0	3	0	1	0	2	1	1	0	10	1	0	1	0	0	1	0	0	0	0	2	2	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Flexibacteraceae; g__Emticicia; s__
539293	0	0	3	3	0	0	0	9	0	0	1	7	0	0	1	0	4	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	6	11	4	0	0	0	0	0	0	0	0	0	194	0	11	4	0	2	12	3	0	17	63	9	0	12	0	0	0	1	1	0	1	0	0	1	16	6	0	0	4	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Flexibacteraceae; g__Flectobacillus; s__
239331	0	0	7	9	2	0	0	2	0	0	1	0	0	0	3	1	0	7	4	1	0	1	1	0	0	0	1	2	0	5	1	1	66	2	0	0	1	1	1	3	0	0	1	0	0	0	0	1	0	1	0	0	1	1	4	3	1	0	1	1	1	0	0	1	0	0	0	0	0	0	8	1	0	0	0	0	2	0	6	7	1	0	26	1	2	4	24	4	0	28	3	2	5	26	1	2	6	0	1	0	0	0	2	0	0	0	0	0	1	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
189569	0	1	0	0	0	0	0	4	2	1	6	0	11	0	11	1	0	1	1	0	6	0	0	1	0	4	0	0	2	6	5	1	1	3	5	4	14	0	5	1	3	0	10	1	3	3	0	1	0	4	1	3	1	0	0	3	5	0	3	1	7	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	3	0	0	0	0	0	0	3	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteria; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
584527	0	0	3	0	3	0	5	3	1	1	5	5	2	2	1	0	0	2	0	0	4	5	4	0	0	1	0	2	0	1	2	1	0	2	0	0	0	3	0	1	0	0	3	0	3	0	0	1	0	0	1	6	1	0	0	2	3	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria; p__Chloroflexi; c__SOGA31; o__; f__; g__; s__
523561	2	2	0	3	2	0	1	1	10	1	9	2	11	0	3	0	0	9	0	2	0	1	0	1	3	1	2	6	7	7	2	4	1	6	0	0	1	1	0	1	0	0	4	0	1	0	0	0	0	0	1	0	3	0	0	8	8	0	2	0	7	6	0	1	0	1	1	0	0	0	0	1	0	0	0	1	3	2	2	1	0	0	3	1	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__HN1-15; f__; g__; s__
85874	0	0	2	2	0	1	1	3	1	0	0	0	3	0	1	1	1	2	0	0	1	1	0	0	2	0	0	0	1	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	2	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__HN1-15; f__; g__; s__
542927	0	1	0	2	1	0	0	0	3	2	0	1	2	0	0	0	0	2	2	0	0	2	0	6	0	1	0	1	0	0	2	1	4	0	5	0	4	0	0	1	0	0	4	1	1	1	1	0	0	0	0	0	3	1	0	3	2	1	2	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__HN1-15; f__; g__; s__
561077	0	1	3	13	5	0	5	4	1	5	9	24	7	5	3	6	1	8	15	1	3	14	6	0	1	8	0	1	13	5	3	24	2	9	0	7	2	25	0	3	0	59	11	0	4	7	1	1	0	0	4	2	0	2	0	1	4	0	0	1	1	0	0	1	0	2	1	0	0	2	0	0	0	0	0	0	6	0	0	0	0	27	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
332808	0	0	1	1	1	0	1	2	1	0	0	2	9	1	2	1	0	0	1	0	1	0	1	0	1	2	0	0	1	3	0	3	0	0	0	0	0	1	0	1	1	3	0	0	2	0	0	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Stramenopiles; f__; g__; s__
185766	0	0	0	6	0	0	0	0	4	5	4	11	0	0	2	2	0	0	1	0	0	2	3	0	0	4	1	3	3	1	0	4	2	2	0	1	0	5	0	1	1	1	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Scytonemataceae; g__Brasilonema; s__
565556	0	0	0	0	0	1	2	2	2	2	2	3	4	0	2	5	2	4	4	1	0	2	2	0	0	0	0	1	2	2	2	4	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	8	3	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Microcoleus; s__
360032	1	0	0	6	0	0	6	0	2	9	2	0	0	1	3	8	0	1	0	0	1	0	0	0	0	0	0	0	0	8	0	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	2	4	39	9	0	0	2	4	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria; c__S15B-MN24; o__; f__; g__; s__
237040	2	5	3	0	5	1	0	0	0	4	3	0	1	1	1	3	1	1	0	0	3	2	1	1	1	3	0	0	3	0	1	0	1	2	0	0	0	1	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	14	6	1	21	4	3	1	3	1	3	1	1	0	3	1	2	3	2	0	0	0	2	0	0	0	2	1	1	0	1	1	1	1	1	0	2	1	1	5	3	2	4	0	0	1	3	11	7	4	3	6	0	0	0	3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
590271	0	0	0	1	0	1	0	0	10	0	1	4	1	2	4	1	0	6	0	1	0	3	0	0	10	0	0	6	0	4	1	2	0	3	0	2	0	0	0	2	1	0	1	1	3	0	0	0	0	0	2	1	0	0	0	3	2	0	0	1	6	0	0	1	0	8	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
46071	0	0	0	1	1	0	0	0	3	1	1	0	1	1	0	0	0	5	0	0	1	2	2	0	3	1	1	12	0	4	0	2	1	4	0	0	0	1	5	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
276225	0	0	0	1	2	0	1	0	2	0	2	0	0	0	1	0	2	2	0	0	1	5	1	1	0	4	1	6	0	2	1	0	1	0	0	0	1	0	0	6	2	0	0	1	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
540946	0	1	0	2	1	0	1	3	0	0	3	0	9	2	3	3	0	4	1	0	5	4	0	0	0	0	2	0	7	7	1	3	1	3	0	0	0	0	1	1	0	0	1	1	4	1	0	0	0	2	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
562720	1	1	2	4	2	1	1	7	2	5	9	6	5	1	6	6	0	16	6	0	0	4	2	0	5	1	0	4	9	11	0	14	2	22	0	0	0	4	1	2	4	0	3	0	7	2	0	0	0	2	1	2	1	0	1	5	3	0	1	0	5	2	0	2	0	3	0	0	2	0	0	10	0	0	0	0	1	2	3	0	0	2	1	1	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
141682	0	0	17	0	1	0	0	1	0	2	4	0	7	0	1	1	1	4	1	0	1	5	1	0	0	2	0	0	1	2	0	3	3	0	2	0	0	1	0	1	2	1	3	0	2	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
544851	0	0	5	0	2	0	4	14	0	3	4	4	1	3	2	0	0	3	0	0	0	3	0	1	1	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	3	2	0	1	0	0	0	2	0	1	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
554803	0	0	6	0	0	0	2	7	0	0	6	2	2	1	5	0	2	1	4	0	1	1	3	2	0	6	0	6	1	1	1	3	2	10	0	1	0	1	0	0	0	2	3	0	1	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
